YEAR,MO,DY,HR,solar,wind,home_consumption
2025,10,13,7,,2.67,1.719
2025,10,13,8,,2.46,2.27687
2025,10,13,9,,2.19,1.37207
2025,10,13,10,,2.01,1.3429
2025,10,13,11,,1.75,0.42
2025,10,13,12,,1.36,0.31967
2025,10,13,13,,1.1,0.70437
2025,10,13,14,,1.25,0.3883
2025,10,13,15,,1.63,0.9404
2025,10,13,16,,2.2,0.73523
2025,10,13,17,,2.67,1.74337
2025,10,13,18,,2.99,1.6048
2025,10,13,19,,3.2,4.73277
2025,10,13,20,,3.26,5.0948
2025,10,13,21,,3.35,2.40857
2025,10,13,22,,3.52,2.6967
2025,10,13,23,,3.67,1.5677
2025,10,14,0,,3.79,1.14277
2025,10,14,1,,3.92,1.13447
2025,10,14,2,,4.0,0.36373
2025,10,14,3,,4.0,0.6868
2025,10,14,4,,3.96,0.5795
2025,10,14,5,,4.08,0.27307
2025,10,14,6,,4.59,0.30223
2025,10,14,7,,4.36,0.3007
2025,10,14,8,,3.79,0.65137
2025,10,14,9,,3.34,1.06523
2025,10,14,10,,3.23,1.77553
2025,10,14,11,,3.48,1.4052
2025,10,14,12,,3.87,1.80747
2025,10,14,13,,4.2,2.2312
2025,10,14,14,,4.5,4.1698
2025,10,14,15,,4.35,2.8681
2025,10,14,16,,4.12,2.046
2025,10,14,17,,3.86,0.6699
2025,10,14,18,,3.55,1.06737
2025,10,14,19,,3.22,3.3715
2025,10,14,20,,2.9,2.75477
2025,10,14,21,,2.82,2.02743
2025,10,14,22,,2.96,1.3191
2025,10,14,23,,3.13,0.34097
2025,10,15,0,,3.28,0.2934
2025,10,15,1,,3.44,0.30527
2025,10,15,2,,3.59,0.29173
2025,10,15,3,,3.58,0.2938
2025,10,15,4,,3.52,0.5143
2025,10,15,5,,3.71,0.55003
2025,10,15,6,,4.1,1.03607
2025,10,15,7,,4.18,2.49473
2025,10,15,8,,4.25,1.37943
2025,10,15,9,,4.36,1.32783
2025,10,15,10,,4.56,1.32523
2025,10,15,11,,4.8,1.3325
2025,10,15,12,,5.03,0.7312
2025,10,15,13,,5.24,0.2939
2025,10,15,14,,5.39,0.27917
2025,10,15,15,,5.05,0.3204
2025,10,15,16,,4.88,0.29933
2025,10,15,17,,4.65,0.29243
2025,10,15,18,,4.46,0.7722
2025,10,15,19,,4.37,1.2147
2025,10,15,20,,4.37,3.0245
2025,10,15,21,,4.5,1.94457
2025,10,15,22,,4.76,0.45497
2025,10,15,23,,5.07,0.3338
2025,10,16,0,,5.21,0.30843
2025,10,16,1,,5.33,0.9748
2025,10,16,2,,5.78,0.2683
2025,10,16,3,,5.96,0.30787
2025,10,16,4,,6.13,0.28763
2025,10,16,5,,6.97,0.26427
2025,10,16,6,,8.04,0.89507
2025,10,16,7,,8.71,2.1742
2025,10,16,8,,8.86,1.43773
2025,10,16,9,,8.87,1.32467
2025,10,16,10,,8.83,0.64697
2025,10,16,11,,8.9,0.90253
2025,10,16,12,,9.07,1.72577
2025,10,16,13,,9.25,3.60347
2025,10,16,14,,9.3,3.2336
2025,10,16,15,,8.43,2.15593
2025,10,16,16,,7.39,1.46463
2025,10,16,17,,7.01,0.50273
2025,10,16,18,,6.98,0.45473
2025,10,16,19,,6.75,1.15123
2025,10,16,20,,6.32,2.3113
2025,10,16,21,,6.18,2.23003
2025,10,16,22,,6.15,3.18567
2025,10,16,23,,6.16,0.92913
2025,10,17,0,,6.17,0.3263
2025,10,17,1,,6.15,0.30007
2025,10,17,2,,6.19,0.29183
2025,10,17,3,,5.96,0.31367
2025,10,17,4,,5.7,0.29827
2025,10,17,5,,6.25,0.2906
2025,10,17,6,,7.29,1.13283
2025,10,17,7,,7.09,2.52513
2025,10,17,8,,6.5,2.2839
2025,10,17,9,,6.09,1.8623
2025,10,17,10,,5.75,1.3458
2025,10,17,11,,5.45,1.386
2025,10,17,12,,5.39,1.3975
2025,10,17,13,,5.52,1.40427
2025,10,17,14,,5.83,0.46493
2025,10,17,15,,5.54,0.37763
2025,10,17,16,,5.32,0.3116
2025,10,17,17,,4.85,0.2916
2025,10,17,18,,4.53,0.36173
2025,10,17,19,,4.32,1.99063
2025,10,17,20,,3.99,2.48403
2025,10,17,21,,3.44,3.0821
2025,10,17,22,,2.95,1.3708
2025,10,17,23,,2.59,0.38863
2025,10,18,0,,2.37,0.3593
2025,10,18,1,,2.21,0.35577
2025,10,18,2,,1.99,0.3547
2025,10,18,3,,1.74,0.3106
2025,10,18,4,,1.39,0.3244
2025,10,18,5,,1.21,0.3079
2025,10,18,6,,1.15,0.71833
2025,10,18,7,,1.46,1.4076
2025,10,18,8,,1.95,1.92693
2025,10,18,9,,2.34,1.4943
2025,10,18,10,,2.63,1.3158
2025,10,18,11,,2.72,0.3668
2025,10,18,12,,2.51,1.57767
2025,10,18,13,,2.25,0.5647
2025,10,18,14,,2.05,0.46553
2025,10,18,15,,1.42,0.3264
2025,10,18,16,,1.11,0.30407
2025,10,18,17,,1.03,0.86597
2025,10,18,18,,0.98,0.337
2025,10,18,19,,0.85,1.64987
2025,10,18,20,,0.69,2.42873
2025,10,18,21,,0.68,3.40177
2025,10,18,22,,1.08,2.75307
2025,10,18,23,,1.61,1.39163
2025,10,19,0,,2.08,1.1266
2025,10,19,1,,2.48,0.27637
2025,10,19,2,,2.73,0.29627
2025,10,19,3,,2.79,0.30137
2025,10,19,4,,2.79,0.28987
2025,10,19,5,,3.62,0.28363
2025,10,19,6,,4.91,1.38997
2025,10,19,7,,6.37,2.93483
2025,10,19,8,,6.8,2.08647
2025,10,19,9,,6.33,1.6543
2025,10,19,10,,5.59,2.5801
2025,10,19,11,,5.11,4.32847
2025,10,19,12,,5.09,2.94987
2025,10,19,13,,5.39,1.57927
2025,10,19,14,,5.61,1.4328
2025,10,19,15,,4.74,1.3998
2025,10,19,16,,4.4,0.928
2025,10,19,17,,4.19,0.28993
2025,10,19,18,,4.04,0.81697
2025,10,19,19,,3.87,1.91593
2025,10,19,20,,3.73,1.97027
2025,10,19,21,,3.71,1.41897
2025,10,19,22,,3.72,1.1913
2025,10,19,23,,3.7,1.31947
2025,10,20,0,,3.63,0.8003
2025,10,20,1,,3.53,0.6008
2025,10,20,2,,3.4,0.2978
2025,10,20,3,,3.16,0.29843
2025,10,20,4,,2.91,0.28857
2025,10,20,5,,2.65,0.28417
2025,10,20,6,,2.72,0.3142
2025,10,20,7,,2.2,1.02957
2025,10,20,8,,1.71,1.9596
2025,10,20,9,,1.48,1.4457
2025,10,20,10,,1.49,1.4729
2025,10,20,11,,1.61,1.78587
2025,10,20,12,,1.84,2.23887
2025,10,20,13,,2.17,1.22673
2025,10,20,14,,2.55,2.504
2025,10,20,15,,2.87,1.827
2025,10,20,16,,3.59,1.87083
2025,10,20,17,,4.07,1.53777
2025,10,20,18,,4.29,1.42463
2025,10,20,19,,4.43,1.43343
2025,10,20,20,,4.53,1.42117
2025,10,20,21,,4.54,0.5351
2025,10,20,22,,4.43,0.41647
2025,10,20,23,,4.27,0.65687
2025,10,21,0,,4.15,0.9332
2025,10,21,1,,4.12,0.32147
2025,10,21,2,,4.16,0.294
2025,10,21,3,,4.19,0.2915
2025,10,21,4,,4.19,0.28847
2025,10,21,5,,4.08,0.31527
2025,10,21,6,,4.85,1.01473
2025,10,21,7,,4.83,0.43063
2025,10,21,8,,4.42,0.6267
2025,10,21,9,,3.73,0.42597
2025,10,21,10,,2.85,0.31707
2025,10,21,11,,2.15,2.29473
2025,10,21,12,,1.76,3.20003
2025,10,21,13,,1.65,3.2446
2025,10,21,14,,1.64,2.65797
2025,10,21,15,,2.29,3.74083
2025,10,21,16,,3.2,1.71007
2025,10,21,17,,3.54,0.66057
2025,10,21,18,,3.61,0.8611
2025,10,21,19,,3.5,2.29547
2025,10,21,20,,3.07,3.11
2025,10,21,21,,2.51,1.75923
2025,10,21,22,,1.84,1.22367
2025,10,21,23,,1.02,0.3484
2025,10,22,0,,0.6,0.33087
2025,10,22,1,,0.82,0.2952
2025,10,22,2,,0.89,0.33127
2025,10,22,3,,0.82,0.32497
2025,10,22,4,,0.82,0.62117
2025,10,22,5,,0.88,0.60733
2025,10,22,6,,1.1,1.3658
2025,10,22,7,,1.59,2.02603
2025,10,22,8,,1.86,2.42333
2025,10,22,9,,2.28,2.08907
2025,10,22,10,,2.8,1.44873
2025,10,22,11,,3.06,1.33143
2025,10,22,12,,3.08,1.32617
2025,10,22,13,,2.84,1.33437
2025,10,22,14,,2.22,1.3663
2025,10,22,15,,1.46,1.39117
2025,10,22,16,,1.61,1.3416
2025,10,22,17,,2.17,1.37483
2025,10,22,18,,2.61,0.6895
2025,10,22,19,,2.64,1.56813
2025,10,22,20,,2.42,1.3316
2025,10,22,21,,2.19,1.20917
2025,10,22,22,,2.13,0.8534
2025,10,22,23,,2.35,0.56683
2025,10,23,0,,2.62,1.09823
2025,10,23,1,,2.9,0.29343
2025,10,23,2,,3.18,0.30077
2025,10,23,3,,3.22,0.26607
2025,10,23,4,,3.25,0.30213
2025,10,23,5,,3.46,0.27523
2025,10,23,6,,4.67,0.29787
2025,10,23,7,,5.76,1.97997
2025,10,23,8,,6.67,2.33853
2025,10,23,9,,7.37,1.3824
2025,10,23,10,,6.8,1.35673
2025,10,23,11,,6.16,1.33613
2025,10,23,12,,5.43,0.98077
2025,10,23,13,,4.7,0.27557
2025,10,23,14,,3.66,0.295
2025,10,23,15,,3.23,0.35857
2025,10,23,16,,3.82,2.88877
2025,10,23,17,,4.69,4.50837
2025,10,23,18,,5.22,2.1023
2025,10,23,19,,5.27,2.50627
2025,10,23,20,,4.72,2.71403
2025,10,23,21,,4.39,2.19624
2025,10,23,22,,4.26,1.96247
2025,10,23,23,,4.21,0.63483
2025,10,24,0,,4.29,0.82113
2025,10,24,1,,4.48,0.30863
2025,10,24,2,,4.76,0.28993
2025,10,24,3,,5.13,0.293
2025,10,24,4,,5.48,0.3164
2025,10,24,5,,6.28,0.28563
2025,10,24,6,,7.82,0.30197
2025,10,24,7,,9.48,1.4049
2025,10,24,8,,10.61,1.88603
2025,10,24,9,,11.48,1.36317
2025,10,24,10,,11.64,1.37217
2025,10,24,11,,11.49,2.5847
2025,10,24,12,,11.23,1.0865
2025,10,24,13,,10.51,0.34987
2025,10,24,14,,9.09,1.0112
2025,10,24,15,,8.05,0.91323
2025,10,24,16,,7.54,0.3447
2025,10,24,17,,7.61,0.4616
2025,10,24,18,,7.07,1.49377
2025,10,24,19,,6.69,3.7766
2025,10,24,20,,5.52,3.18303
2025,10,24,21,,3.77,3.26943
2025,10,24,22,,2.04,3.1174
2025,10,24,23,,1.42,0.85893
2025,10,25,0,,2.58,0.65167
2025,10,25,1,,4.11,0.29197
2025,10,25,2,,4.9,0.273
2025,10,25,3,,5.23,0.27077
2025,10,25,4,,5.16,0.27627
2025,10,25,5,,5.29,0.27217
2025,10,25,6,,5.42,1.59743
2025,10,25,7,,5.12,3.239
2025,10,25,8,,4.62,2.48377
2025,10,25,9,,4.25,1.76007
2025,10,25,10,,4.13,1.3026
2025,10,25,11,,3.82,1.3034
2025,10,25,12,,3.11,0.5476
2025,10,25,13,,2.58,0.28437
2025,10,25,14,,2.41,0.35923
2025,10,25,15,,2.3,0.3983
2025,10,25,16,,2.36,0.41853
2025,10,25,17,,2.5,0.92077
2025,10,25,18,,2.57,0.68327
2025,10,25,19,,2.5,2.23957
2025,10,25,20,,2.54,2.83027
2025,10,25,21,,2.67,4.80097
2025,10,25,22,,2.7,2.4369
2025,10,25,23,,2.74,1.25677
2025,10,26,0,,2.88,0.785
2025,10,26,1,,3.01,0.48273
2025,10,26,2,,3.09,0.4886
2025,10,26,3,,3.22,0.48163
2025,10,26,4,,3.5,0.49443
2025,10,26,5,,3.71,0.54273
2025,10,26,6,,4.81,2.2563
2025,10,26,7,,5.21,2.7048
2025,10,26,8,,5.62,2.27493
2025,10,26,9,,5.71,1.53167
2025,10,26,10,,5.56,1.5173
2025,10,26,11,,5.53,0.51283
2025,10,26,12,,5.67,0.45983
2025,10,26,13,,5.62,0.5193
2025,10,26,14,,4.62,0.52177
2025,10,26,15,,4.02,0.53443
2025,10,26,16,,4.3,0.4651
2025,10,26,17,,4.63,0.46733
2025,10,26,18,,4.79,1.26013
2025,10,26,19,,4.91,2.04163
2025,10,26,20,,5.48,0.82013
2025,10,26,21,,6.43,1.53593
2025,10,26,22,,7.69,0.78817
2025,10,26,23,,8.41,0.47273
2025,10,27,0,,8.47,0.45863
2025,10,27,1,,8.71,0.48107
2025,10,27,2,,8.86,1.02533
2025,10,27,3,,8.97,0.5648
2025,10,27,4,,8.96,0.4751
2025,10,27,5,,8.62,0.4544
2025,10,27,6,,8.85,0.4747
2025,10,27,7,,9.52,1.12227
2025,10,27,8,,9.9,2.86683
2025,10,27,9,,10.15,3.19163
2025,10,27,10,,10.35,4.33677
2025,10,27,11,,9.84,3.8225
2025,10,27,12,,9.45,2.6971
2025,10,27,13,,8.75,2.2952
2025,10,27,14,,7.28,1.73017
2025,10,27,15,,5.4,1.3412
2025,10,27,16,,4.78,0.42697
2025,10,27,17,,5.31,0.264
2025,10,27,18,,6.25,0.37613
2025,10,27,19,,5.92,0.26793
2025,10,27,20,,4.94,0.26453
2025,10,27,21,,3.71,0.2735
2025,10,27,22,,2.93,0.26077
2025,10,27,23,,2.5,0.28993
2025,10,28,0,,2.36,0.2585
2025,10,28,1,,2.41,0.31217
2025,10,28,2,,2.34,0.91827
2025,10,28,3,,2.08,0.27637
2025,10,28,4,,1.77,0.2745
2025,10,28,5,,1.59,0.25873
2025,10,28,6,,1.65,0.2796
2025,10,28,7,,0.81,0.2464
2025,10,28,8,,1.35,0.2669
2025,10,28,9,,2.11,0.27557
2025,10,28,10,,2.65,0.4741
2025,10,28,11,,3.21,0.257
2025,10,28,12,,4.12,0.66113
2025,10,28,13,,5.07,0.84473
2025,10,28,14,,5.78,0.2529
2025,10,28,15,,5.58,0.27667
2025,10,28,16,,4.47,0.25687
2025,10,28,17,,3.19,0.25103
2025,10,28,18,,2.57,0.37773
2025,10,28,19,,2.5,0.26087
2025,10,28,20,,2.68,0.2599
2025,10,28,21,,2.91,0.25773
2025,10,28,22,,3.09,0.2745
2025,10,28,23,,3.17,0.4638
2025,10,29,0,,3.29,1.067
2025,10,29,1,,3.32,0.25653
2025,10,29,2,,3.22,0.2818
2025,10,29,3,,3.09,0.2624
2025,10,29,4,,2.97,0.25157
2025,10,29,5,,2.88,0.2795
2025,10,29,6,,2.85,0.26527
2025,10,29,7,,2.43,0.246
2025,10,29,8,,2.55,0.268
2025,10,29,9,,2.63,0.26183
2025,10,29,10,,2.57,0.26223
2025,10,29,11,,2.42,1.2306
2025,10,29,12,,2.25,0.27253
2025,10,29,13,,2.1,0.2458
2025,10,29,14,,1.83,0.26617
2025,10,29,15,,1.99,0.2834
2025,10,29,16,,2.23,0.2593
2025,10,29,17,,2.4,0.2952
2025,10,29,18,,2.46,0.2819
2025,10,29,19,,2.4,0.25523
2025,10,29,20,,2.23,0.24717
2025,10,29,21,,1.83,0.27037
2025,10,29,22,,1.31,1.1052
2025,10,29,23,,1.0,0.37547
2025,10,30,0,,1.11,0.28603
2025,10,30,1,,1.49,0.25337
2025,10,30,2,,2.0,0.25913
2025,10,30,3,,2.4,0.27277
2025,10,30,4,,2.62,0.25613
2025,10,30,5,,2.64,0.26737
2025,10,30,6,,2.8,0.2592
2025,10,30,7,,2.58,0.26813
2025,10,30,8,,2.24,0.26127
2025,10,30,9,,1.88,1.02943
2025,10,30,10,,1.6,0.46623
2025,10,30,11,,1.25,0.2546
2025,10,30,12,,0.96,0.95077
2025,10,30,13,,0.7,3.35703
2025,10,30,14,,0.62,1.38373
2025,10,30,15,,1.06,1.36027
2025,10,30,16,,1.66,0.4977
2025,10,30,17,,2.25,0.252
2025,10,30,18,,2.85,0.27497
2025,10,30,19,,3.43,0.25703
2025,10,30,20,,3.8,0.2426
2025,10,30,21,,3.88,0.2782
2025,10,30,22,,3.8,0.2681
2025,10,30,23,,3.71,0.26073
2025,10,31,0,,3.69,0.61883
2025,10,31,1,,3.85,0.69933
2025,10,31,2,,4.11,0.26143
2025,10,31,3,,4.34,0.28247
2025,10,31,4,,4.33,0.25733
2025,10,31,5,,4.04,0.26043
2025,10,31,6,,4.53,0.2868
2025,10,31,7,,4.81,0.24117
2025,10,31,8,,4.89,0.2622
2025,10,31,9,,5.04,0.27817
2025,10,31,10,,5.09,0.2564
2025,10,31,11,,5.06,1.18697
2025,10,31,12,,4.9,2.74963
2025,10,31,13,,4.64,3.67363
2025,10,31,14,,3.8,1.7286
2025,10,31,15,,3.33,1.3592
2025,10,31,16,,3.15,1.35163
2025,10,31,17,,2.94,1.46503
2025,10,31,18,,2.65,1.95967
2025,10,31,19,,2.26,1.09687
2025,10,31,20,,1.92,0.26917
2025,10,31,21,,1.8,0.26073
2025,10,31,22,,1.89,0.282
2025,10,31,23,,2.11,0.29913
2025,11,1,0,,2.27,0.25803
2025,11,1,1,,2.28,0.27567
2025,11,1,2,,2.09,0.28147
2025,11,1,3,,1.69,0.2465
2025,11,1,4,,1.1,0.26943
2025,11,1,5,,0.55,0.2742
2025,11,1,6,,0.76,0.48357
2025,11,1,7,,1.09,1.03897
2025,11,1,8,,0.9,0.2784
2025,11,1,9,,0.42,0.25523
2025,11,1,10,,0.82,0.23747
2025,11,1,11,,1.79,0.28303
2025,11,1,12,,2.75,0.25567
2025,11,1,13,,3.55,0.25587
2025,11,1,14,,3.76,0.27787
2025,11,1,15,,4.12,0.2559
2025,11,1,16,,4.56,0.26173
2025,11,1,17,,4.67,0.25907
2025,11,1,18,,4.71,1.2346
2025,11,1,19,,4.58,0.25693
2025,11,1,20,,4.39,0.25257
2025,11,1,21,,4.28,0.25837
2025,11,1,22,,4.26,0.25473
2025,11,1,23,,4.33,0.265
2025,11,2,0,,4.45,0.26173
2025,11,2,1,,4.58,0.25753
2025,11,2,2,,4.71,0.27693
2025,11,2,3,,4.75,0.24727
2025,11,2,4,,4.74,0.26943
2025,11,2,5,,4.57,1.19513
2025,11,2,6,,5.26,0.3027
2025,11,2,7,,5.29,0.26373
2025,11,2,8,,4.95,0.27607
2025,11,2,9,,4.74,0.24197
2025,11,2,10,,4.73,0.2867
2025,11,2,11,,5.04,2.2435
2025,11,2,12,,5.49,2.65643
2025,11,2,13,,5.78,2.31227
2025,11,2,14,,5.76,1.4636
2025,11,2,15,,5.16,1.35333
2025,11,2,16,,4.98,1.34537
2025,11,2,17,,4.58,3.0781
2025,11,2,18,,4.19,1.27927
2025,11,2,19,,3.82,1.27767
2025,11,2,20,,3.52,1.28997
2025,11,2,21,,3.22,1.267
2025,11,2,22,,2.85,0.3375
2025,11,2,23,,2.42,0.27683
2025,11,3,0,,1.87,0.25513
2025,11,3,1,,1.26,0.26407
2025,11,3,2,,0.72,0.2653
2025,11,3,3,,0.98,0.26307
2025,11,3,4,,1.68,0.2707
2025,11,3,5,,2.2,0.25473
2025,11,3,6,,3.01,0.26563
2025,11,3,7,,3.54,0.2644
2025,11,3,8,,3.93,0.90307
2025,11,3,9,,4.22,0.58877
2025,11,3,10,,4.17,0.25773
2025,11,3,11,,3.93,0.27147
2025,11,3,12,,3.71,0.23073
2025,11,3,13,,3.47,0.25883
2025,11,3,14,,2.7,0.2766
2025,11,3,15,,2.39,0.25347
2025,11,3,16,,2.28,0.27767
2025,11,3,17,,2.23,0.28063
2025,11,3,18,,2.39,0.25213
2025,11,3,19,,2.56,0.64367
2025,11,3,20,,2.6,0.83223
2025,11,3,21,,2.58,0.25793
2025,11,3,22,,2.46,0.25237
2025,11,3,23,,2.31,0.26883
2025,11,4,0,,2.2,0.28067
2025,11,4,1,,2.12,0.25953
2025,11,4,2,,2.01,0.26453
2025,11,4,3,,1.93,0.27083
2025,11,4,4,,1.84,0.26573
2025,11,4,5,,1.72,0.27467
2025,11,4,6,,1.92,0.51893
2025,11,4,7,,2.04,0.9623
2025,11,4,8,,1.88,0.27507
2025,11,4,9,,1.75,0.26117
2025,11,4,10,,2.17,0.27327
2025,11,4,11,,3.09,0.27527
2025,11,4,12,,4.13,0.29003
2025,11,4,13,,5.22,0.26693
2025,11,4,14,,6.38,0.87117
2025,11,4,15,,6.73,1.11097
2025,11,4,16,,6.35,0.7918
2025,11,4,17,,5.49,2.50397
2025,11,4,18,,4.87,4.84357
2025,11,4,19,,4.47,2.9293
2025,11,4,20,,4.21,1.8956
2025,11,4,21,,4.07,3.0963
2025,11,4,22,,4.14,1.60873
2025,11,4,23,,4.31,0.3711
2025,11,5,0,,4.47,0.35767
2025,11,5,1,,4.61,0.30807
2025,11,5,2,,4.78,0.2981
2025,11,5,3,,4.92,0.3181
2025,11,5,4,,4.82,0.3106
2025,11,5,5,,5.0,0.4257
2025,11,5,6,,6.12,0.941
2025,11,5,7,,6.72,1.53667
2025,11,5,8,,7.26,1.4708
2025,11,5,9,,7.85,1.43873
2025,11,5,10,,8.65,1.37163
2025,11,5,11,,9.37,1.079
2025,11,5,12,,9.72,0.30803
2025,11,5,13,,9.71,1.1723
2025,11,5,14,,9.37,1.26477
2025,11,5,15,,8.82,0.87963
2025,11,5,16,,8.5,0.28063
2025,11,5,17,,8.14,0.6881
2025,11,5,18,,7.72,1.98927
2025,11,5,19,,7.26,2.24377
2025,11,5,20,,7.03,1.7039
2025,11,5,21,,6.98,1.68007
2025,11,5,22,,6.96,1.70643
2025,11,5,23,,6.95,1.2369
2025,11,6,0,,7.07,1.7592
2025,11,6,1,,7.08,1.10357
2025,11,6,2,,7.01,1.18997
2025,11,6,3,,6.94,1.04897
2025,11,6,4,,6.89,0.59223
2025,11,6,5,,6.86,0.28967
2025,11,6,6,,7.39,0.69303
2025,11,6,7,,7.56,0.94437
2025,11,6,8,,7.81,2.12203
2025,11,6,9,,7.91,1.86527
2025,11,6,10,,7.93,1.8486
2025,11,6,11,,7.78,3.21403
2025,11,6,12,,7.5,2.8554
2025,11,6,13,,7.3,2.22357
2025,11,6,14,,6.99,1.42653
2025,11,6,15,,6.83,1.43383
2025,11,6,16,,6.74,0.76667
2025,11,6,17,,6.15,0.73257
2025,11,6,18,,5.5,1.52543
2025,11,6,19,,5.18,2.2011
2025,11,6,20,,5.24,2.8774
2025,11,6,21,,4.65,0.87117
2025,11,6,22,,4.31,0.76363
2025,11,6,23,,4.21,0.35807
2025,11,7,0,,3.97,0.34453
2025,11,7,1,,3.82,0.29283
2025,11,7,2,,3.75,0.94107
2025,11,7,3,,3.69,0.303
2025,11,7,4,,3.64,0.26733
2025,11,7,5,,3.51,0.29053
2025,11,7,6,,4.05,0.59723
2025,11,7,7,,4.13,2.11623
2025,11,7,8,,3.87,1.44707
2025,11,7,9,,3.38,1.40513
2025,11,7,10,,2.71,1.35407
2025,11,7,11,,2.24,0.32637
2025,11,7,12,,2.03,0.531
2025,11,7,13,,2.26,1.01087
2025,11,7,14,,2.54,1.01003
2025,11,7,15,,3.1,0.36527
2025,11,7,16,,3.77,1.07997
2025,11,7,17,,3.95,2.48627
2025,11,7,18,,3.8,2.716
2025,11,7,19,,3.54,4.48337
2025,11,7,20,,3.31,2.42927
2025,11,7,21,,3.21,2.7556
2025,11,7,22,,3.15,1.31817
2025,11,7,23,,3.11,0.87477
2025,11,8,0,,3.17,0.3018
2025,11,8,1,,3.37,0.31557
2025,11,8,2,,3.59,0.2739
2025,11,8,3,,3.61,0.3068
2025,11,8,4,,3.51,0.2987
2025,11,8,5,,3.4,0.27953
2025,11,8,6,,3.86,0.33157
2025,11,8,7,,3.62,1.21997
2025,11,8,8,,3.15,1.9536
2025,11,8,9,,2.59,1.55963
2025,11,8,10,,2.19,1.5716
2025,11,8,11,,2.08,1.57683
2025,11,8,12,,1.89,0.758
2025,11,8,13,,1.3,0.31093
2025,11,8,14,,0.05,0.35223
2025,11,8,15,,1.08,0.33337
2025,11,8,16,,1.88,0.32923
2025,11,8,17,,2.64,0.50233
2025,11,8,18,,3.16,1.37627
2025,11,8,19,,3.3,2.29873
2025,11,8,20,,3.22,3.08333
2025,11,8,21,,3.06,3.3366
2025,11,8,22,,2.91,2.00277
2025,11,8,23,,2.86,0.34437
2025,11,9,0,,3.03,0.28213
2025,11,9,1,,3.27,0.30357
2025,11,9,2,,3.44,0.29683
2025,11,9,3,,3.54,0.2891
2025,11,9,4,,3.65,0.7901
2025,11,9,5,,3.76,0.37463
2025,11,9,6,,4.57,0.5535
2025,11,9,7,,5.24,2.07163
2025,11,9,8,,5.74,1.80643
2025,11,9,9,,5.77,1.33357
2025,11,9,10,,5.01,1.35043
2025,11,9,11,,4.07,1.51647
2025,11,9,12,,3.62,2.51133
2025,11,9,13,,2.93,3.8873
2025,11,9,14,,1.59,2.8083
2025,11,9,15,,1.2,1.62163
2025,11,9,16,,0.82,1.45957
2025,11,9,17,,0.78,1.4952
2025,11,9,18,,1.32,2.5231
2025,11,9,19,,1.97,2.4301
2025,11,9,20,,2.55,1.761
2025,11,9,21,,2.82,2.023
2025,11,9,22,,2.84,2.21807
2025,11,9,23,,2.78,0.4801
2025,11,10,0,,2.69,0.33213
2025,11,10,1,,2.63,0.29307
2025,11,10,2,,2.53,0.29093
2025,11,10,3,,2.47,0.30573
2025,11,10,4,,2.45,0.26503
2025,11,10,5,,2.42,0.30647
2025,11,10,6,,2.75,0.9894
2025,11,10,7,,2.96,1.10427
2025,11,10,8,,2.96,2.30183
2025,11,10,9,,2.48,2.96907
2025,11,10,10,,1.88,1.78617
2025,11,10,11,,1.89,1.6155
2025,11,10,12,,2.08,1.94003
2025,11,10,13,,1.94,1.6109
2025,11,10,14,,1.25,1.07467
2025,11,10,15,,0.84,1.01763
2025,11,10,16,,0.95,0.88767
2025,11,10,17,,1.42,3.05323
2025,11,10,18,,1.91,3.97907
2025,11,10,19,,2.38,4.19123
2025,11,10,20,,2.62,3.54193
2025,11,10,21,,2.78,3.1991
2025,11,10,22,,3.0,3.12693
2025,11,10,23,,3.21,3.34467
2025,11,11,0,,3.36,3.1856
2025,11,11,1,,3.43,1.5539
2025,11,11,2,,3.52,0.95667
2025,11,11,3,,3.68,0.45793
2025,11,11,4,,3.79,1.0703
2025,11,11,5,,3.89,0.43103
2025,11,11,6,,4.43,0.4169
2025,11,11,7,,4.93,0.42443
2025,11,11,8,,4.93,0.4395
2025,11,11,9,,5.1,1.19927
2025,11,11,10,,5.11,1.5636
2025,11,11,11,,4.92,1.65793
2025,11,11,12,,4.33,1.7268
2025,11,11,13,,3.6,0.5882
2025,11,11,14,,2.57,0.3302
2025,11,11,15,,2.88,1.12747
2025,11,11,16,,3.25,0.8602
2025,11,11,17,,3.32,1.5106
2025,11,11,18,,3.66,1.98577
2025,11,11,19,,4.17,3.7612
2025,11,11,20,,4.72,3.29823
2025,11,11,21,,5.27,1.85147
2025,11,11,22,,5.9,0.69197
2025,11,11,23,,6.01,0.3629
2025,11,12,0,,5.65,0.31807
2025,11,12,1,,5.28,0.3229
2025,11,12,2,,4.83,0.8652
2025,11,12,3,,4.52,0.3069
2025,11,12,4,,4.16,0.315
2025,11,12,5,,4.29,0.31783
2025,11,12,6,,5.11,0.56197
2025,11,12,7,,5.62,3.03183
2025,11,12,8,,5.52,2.57507
2025,11,12,9,,5.14,1.84763
2025,11,12,10,,4.72,1.85457
2025,11,12,11,,4.5,1.35257
2025,11,12,12,,4.45,1.34893
2025,11,12,13,,4.34,1.3406
2025,11,12,14,,3.76,1.35687
2025,11,12,15,,3.55,1.35827
2025,11,12,16,,3.57,1.36257
2025,11,12,17,,3.45,1.40457
2025,11,12,18,,3.27,1.15863
2025,11,12,19,,3.04,3.17847
2025,11,12,20,,2.79,4.75983
2025,11,12,21,,2.69,2.55327
2025,11,12,22,,2.81,1.29407
2025,11,12,23,,2.99,1.15017
